Link,Date,Title,Text
https://www.ifa.ie/markets-and-prices/farmers-very-frustrated-on-cattle-price-issues-ifa/,2015-11-30,Farmers Very Frustrated on Cattle Price Issues – IFA,"IFA National Livestock Chairman Henry Burns has said cattle farmers are very frustrated that cattle prices have not moved on to reflect the higher returns from our main export market in the UK and the strength of Sterling.
The IFA National Livestock Chairman said that, based on cattle prices in our main export market in the UK, where R3 steers are making £3.52/kg, the equivalent of €5.25/kg incl vat, there is real potential for Irish cattle prices to rise. He said the price gap that has opened up with Irish prices of €1.28/kg is unsustainable.
He called on Agriculture Minister Simon Coveney to immediately intervene through the Beef Forum to deal with the threats on farmers from factories on key issues around weights and specifications. He said some of the propaganda from the meat plants around weight limits are totally unacceptable and would severely damage the Irish beef sector. In addition, a weight limit would completely undermine the Quality Payment System price grid. He said the Minister needs to ensure that the agreements made at the Forum are implemented.
Henry Burns said market access is a key issue for the Forum and with an additional 130,000 cattle in the 0-12 month age bracket, it is clear the Minister needs to secure real and substantially increased market outlets in 2016/2017 to avoid a repeat of the price, marketing and income problems of 2014. He said real access to the US and China is essential and particularly access for manufacturing beef to the US. In addition, there are a number of other countries where access is required.
The IFA Livestock Chairman said that as well as the importance of securing real access to additional beef markets, access to live cattle markets are equally as important in terms of cattle price competition and additional outlets. He said there are very good opportunities available for live cattle exports to Egypt, Libya, the Lebanon and Turkey as well as Morocco and Algeria. It is vital that action is taken on securing exports to all of these live cattle markets so as to encourage the trade and maximised exports.
Henry Burns said the ongoing problems with labelling still remains unresolved and continues to negatively impact on both beef and live cattle exports to Northern Ireland, Great Britain and to some EU countries. He said Minister Coveney must guarantee that the EU single market operates properly and is not prevented from doing so.
The IFA Livestock Chairman said farmers are very concerned over the inadequate controls in place in meat plants on carcase trim and classification. He said IFA has consistently raised these issues with the Department and farmers are very disappointed, following the clear commitment made in the Forum, that there has not been more progress made with the decision to have DAFM AOs present on the killing line to monitor trim and classification as agreed.
Henry Burns said the Minister must immediately implement what was agreed on movements. He said it was agreed that the Department will adjust its AIM system to harmonise the system of counting 4 farm residencies for the QPS in-spec bonus.
Henry Burns said there is a lot of frustration that more progress has not being made with the agreed position on increasing the age from 30 to 36 months. In addition, the Forum needs to discuss other important issues such as contracts, price transparency, POs, Quality Assurance and the suckler herd."
https://www.ifa.ie/farm-sectors/minister-coveney-must-stop-factory-cuts-on-beef-farmers-ifa/,2015-12-03,Minister Coveney Must Stop Factory Cuts on Beef Farmers – IFA,"IFA National Livestock Chairman, Henry Burns said there is growing anger among cattle farmers over the way some factories have started to manipulate cattle price cuts on weight and age, contrary to the clear agreement under the Quality Payment System (QPS).
He said some meat plants are dual pricing on weight and age and this is in direct contravention to what was agreed in the QPS and at the Beef Forum chaired by the Minister for Agriculture Simon Coveney.
Henry Burns confirmed that a Beef Forum meeting is scheduled for December 16th. He said the Minister for Agriculture Simon Coveney must intervene immediately and stop the unfair price cuts factories are attempting to impose on farmers. He said “Minister Coveney has to show that he is prepared to roll up the sleeves and deal with the real issues between farmers and factories.” Henry Burns said it is no longer acceptable that beef farmers are constantly under the threat of more cuts from the factories.
On cattle prices, the IFA Livestock leader said based on returns in our main export market in the UK where cattle prices are the equivalent of €5.25/kg including vat, it is clear that there is major potential for Irish prices to rise from the current loss-making levels for winter finishers. He said the price gap of €1.28/kg that the Irish factories have opened up between Irish and UK cattle prices is unsustainable and points to a real lack of price competition. He said Minister Coveney cannot ignore this situation any longer.
Henry Burns said cattle finishers need a beef price increase to take them out of the current loss-making position selling finished cattle out of sheds, where production costs are significantly higher. He said Teagasc figures indicate beef finishers out of the shed need prices in the order of €4.50/kg.
Henry Burns said the IFA is strongly opposed to the imposition of carcase weight limits, which will have a very negative impact on the Irish beef sector and especially the suckler cow herd and quality cattle. He said this will also undermine the QPS. He pointed that average carcase weights in Ireland are below those in the UK, Italy, France and Germany.
The National Livestock Chairman said IFA will also be insisting that a number of important issues are advanced at the Beef Forum including real market access, increasing the age limit for prime cattle, improving DAFM controls on carcase trim and classification, resolving labelling issues, Quality assurance and maintaining our national suckler cow herd."
https://www.ifa.ie/farm-sectors/minister-coveney-must-stand-up-for-farmers-at-the-beef-forum-ifa/,2015-12-16,Minister Coveney Must Stand Up for Farmers at the Beef Forum – IFA,"Speaking at today’s meeting of the Beef Forum in Dublin, IFA National Livestock Committee Chairman Henry Burns said the Minister for Agriculture Simon Coveney must stand up for farmers and make it abundantly clear to the factories that there can be no price cuts or dual pricing under the Quality Payment System for weight, age, breed or Quality Assurance. He said the QPS cannot work with weight limits.
He said there is growing anger among cattle farmers over the way some factories have started to manipulate cattle price cuts on weight and age, contrary to what was agreed in the QPS and at the Beef Forum chaired by the Minister Coveney. “The current situation cannot continue and Minister Coveney has to sort this out with the factories at this meeting.”
Henry Burns said Minister Coveney must tackle the lack of price competition in the beef sector. He said “The current Irish/UK cattle price gap at €1.16/kg has widened by 329% from an average of 27c/kg over the 10-year period 2004-2013. In addition, the labelling issues preventing market access for Irish cattle to our nearest markets in Northern Ireland and Britain must be resolved”. He said farmers have real concerns on competition and over dominance in the meat processing and rendering sector, and this has come to the fore again in recent days with the ABP investment in Slaney Foods and new speculation regarding Dunbia. He said IFA was in contact with the Competition and Consumer Protection Commission on the Slaney issue last week.
The IFA Livestock leader said beef prices need to increase from their current loss-making levels. Teagasc figures show beef finishers off grass need a price in the order of €4.00/kg just to cover costs and finishers out of the shed need prices in the order of €4.50/kg.
Henry Burns said the IFA is strongly opposed to the imposition of carcase weight limits, which will have a very negative impact on the Irish beef sector and especially the suckler cow herd and quality cattle. It would also undermine the QPS. Average carcase weights in Ireland are below those in the UK, Italy, France and Germany as per EU Commission data.
Henry Burns said farmers are very concerned over the inadequate controls on carcase trim and classification in meat plants. He said Minister Coveney needs to move immediately to instruct Department Agricultural Officers (AOs) to be present on the kill line and monitor carcase trim and classification. He said this issue must be advanced at today’s Forum meeting."
https://www.ifa.ie/farm-sectors/ifa-says-minister-coveney-must-insist-factories-honour-beef-forum/,2015-12-18,IFA Says Minister Coveney Must Insist Factories Honour Beef Forum,"In what he described as a very tough and frank Beef Forum meeting, IFA National Livestock Chairman Henry Burns said the Minister for Agriculture Simon Coveney made it very clear to the meat factories at this week’s meeting that there can be no dual base pricing for steers or heifers in individual processing plants by breed, age, weight or quality assurance status under the Quality Payment System (QPS).
Henry Burns said it is very clear in the Beef Forum Outcomes that there can be no weight penalties under the QPS and it is up to the Minister to insist that the factories honour this.
Henry Burns said IFA made the unacceptable and widening gap between Irish and UK cattle prices along with the issue of price competition and weights, the key issues for farmers at the Beef Forum meeting. He said it is clear from the evidence presented by Bord Bia to the Minister, farmers and factories at the meeting, that cattle prices should rise to reflect the much stronger returns from our largest export market. He said winter finishers are in a loss making situation and this position is unsustainable.
Bord Bia pointed out to the meeting that the average Irish/UK price gap for 2015 has widened to 82c/kg and is currently well over €1.00/kg. The meeting was also informed that this compares to an average of 27c/kg over the 10 years from 2004 to 2013. Bord Bia also pointed out that the exchange rate with sterling of 10% more favourable for Irish exporters this year, which is worth over 50c/kg.
When questioned by IFA and Minister Coveney at the meeting neither the factories or Bord Bia could provide any valid explanation on the widening price gap between Irish and UK cattle prices. Against this background, Henry Burns said Minister Coveney must take action and address the real issue of competition, particularly in light of recent developments for more mergers and acquisitions in the beef processing sector. In addition he said Minister Coveney has to be much more active in supporting the live export trade and securing access to our nearest and highest priced market in Northern Ireland and Britain. He said it is utterly unacceptable that Irish livestock farmers are being denied price competition through the manipulation of EU labelling rules by processors and retailers.
Henry Burns said IFA also raised important issues on market access, trade deals and climate change at the Beef Forum which was chaired by Minister Coveney. He said the Minister promised again that there will be a breakthrough for Ireland on access for manufacturing beef to the US market and on access to China for Beef early in 2016.
On Producer Organisations, Henry Burns said IFA made it clear to Minister Coveney that any new legislation must provide flexibility to ensure that both small and large groups of farmers can operate, marts must be fully accommodated and supported to act as PO’s and there must be adequate funding to prime and support groups, particularly in the start-up phase."
https://www.ifa.ie/farm-sectors/ifa-says-minister-coveney-must-insist-beef-factories-honour-beef-forum/,2015-12-21,IFA Says Minister Coveney Must Insist Beef Factories Honour Beef Forum,"In what he described as a very tough and frank Beef Forum meeting, IFA National Livestock Chairman Henry Burns said the Minister for Agriculture Simon Coveney made it very clear to the meat factories at last week’s meeting that there can be no dual base pricing for steers or heifers in individual processing plants by breed, age, weight or quality assurance status under the Quality Payment System (QPS). Henry Burns said it is very clear in the Beef Forum outcomes that there can be no weight penalties under the QPS and it is up to the Minister to insist that the factories honour this.
Henry Burns said IFA made the unacceptable and widening gap between Irish and UK cattle prices along with the issue of price competition and weights, the key issues for farmers at the Beef Forum meeting. He said it is clear from the evidence presented by Bord Bia to the Minister, farmers and factories at the meeting, that cattle prices should rise to reflect the much stronger returns from our largest export market. He said winter finishers are in a loss-making situation and this position is unsustainable.
Bord Bia pointed out to the meeting that the average Irish/UK price gap for 2015 has widened to 82c/kg and is currently well over €1.00/kg. The meeting was also informed that this compares to an average of 27c/kg over the 10 years from 2004 to 2013. Bord Bia also pointed out that the exchange rate with sterling is 10% more favourable for Irish exporters this year, which is worth over 50c/kg.
When questioned by IFA and Minister Coveney at the meeting neither the factories or Bord Bia could provide any valid explanation on the widening price gap between Irish and UK cattle prices. Against this background, Henry Burns said Minister Coveney must take action and address the real issue of competition, particularly in light of recent developments for more mergers and acquisitions in the beef processing sector. In addition he said Minister Coveney has to be much more active in supporting the live export trade and securing access to our nearest and highest priced market in Northern Ireland and Britain. He said it is utterly unacceptable that Irish livestock farmers are being denied price competition through the manipulation of EU labelling rules by processors and retailers.
Henry Burns said IFA also raised important issues on market access, trade deals and climate change at the Beef Forum which was chaired by Minister Coveney. He said the Minister promised again that there will be a breakthrough for Ireland on access for manufacturing beef to the US market and on access to China for Beef early in 2016.
On Producer Organisations, Henry Burns said IFA made it clear to Minister Coveney that any new legislation must provide flexibility to ensure that both small and large groups of farmers can operate, marts must be fully accommodated and supported to act as POs and there must be adequate funding to prime and support groups, particularly in the start-up phase."
https://www.ifa.ie/markets-and-prices/ifa-says-strong-live-export-trade-vital-for-price-competition/,2016-01-07,IFA Says Strong Live Export Trade Vital for Price Competition,"IFA National Livestock Chairman Henry Burns said the prospects for the live export trade look much more promising for 2016.
Speaking from the Bord Bia Livestock exporters seminar in Tullamore this week Henry Burns said the major reduction in milk replacer costs and higher prices in Holland for veal calves should strongly drive calf exports. In addition, he said the slow recovery in the EU beef market and lower grain prices should boost demand for live exports of weanlings into the more intensive beef feeding systems in Italy and Spain.
Henry Burns said a strong live export trade is essential for price competition and to maximise market outlets. He said, with Bord Bia forecasting 50,000 to 80,000 more cattle for sale in 2016, a vibrant live export trade was never more important.
The IFA Livestock leader said Minister Coveney needs to prioritise the live export trade and focus on removing the barriers restricting the trade to Northern Ireland and Britain and securing access to international markets like Turkey and Egypt. He said it is not acceptable that retailers and processors are allowed to use the EU labelling rules to deny the free operation of the EU single market.
In addition, he said Ireland should have access to Turkey and Egypt like other EU countries which are exporting tens of thousands of cattle to these markets. He pointed out that last year France exported over 80,000 head to Turkey.
Henry Burns said the EU Commission is forecasting EU beef production to increase slightly in 2016 by just 0.8%. Consumption is also set to increase slightly by 0.4%.
Last year Irish livestock exports reached 177,431 head a reduction of 25% from 2014 levels."
https://www.ifa.ie/farm-sectors/ifa-briefs-politicians-on-beef-and-sheep-competition-issues/,2016-01-13,IFA Briefs Politicians on Beef and Sheep Competition Issues,"IFA National Livestock Chairman Henry Burns said the Minister for Agriculture Simon Coveney must take action to address the lack of competition in the beef sector, which is set to be compounded with the proposed ABP investment in Slaney/ICM meat group. At a briefing session with politicians in Dublin today, the IFA National Livestock leader said Minister Coveney must tackle the unacceptable price gap that has opened up between Irish and British cattle prices and remove the obstacles inhibiting the live export trade to Northern Ireland and Britain.
Henry Burns said, “At the most recent Beef Forum meeting chaired by the Minister, Bord Bia confirmed that the average Irish/UK price gap for 2015 has widened to 82c/kg or €293 per head. This compares to an average of 27c/kg (€97) from 2004 to 2013”.
Based on the market data provided by Bord Bia at the Forum, Minister Coveney concluded that cattle prices should rise from their current levels of €3.90/3.95 for steers and €4.00/4.05 for heifers, to reflect the higher returns from our main export market in the UK. Bord Bia also pointed out that the exchange rate with sterling was 10% more favourable for Irish exporters in 2015, which was worth over 50c/kg.
Henry Burns called on Minister Coveney to be much more supportive of the live export trade and secure uninhibited access to our nearest and highest-priced market in Northern Ireland and Britain. “It is the Minister’s responsibility to ensure that Irish farmers and exporters have full access to the EU single market. In this regard, he must resolve the EU labelling issues that are being used by processors and retailers to impede the live export trade and price competition.” In addition, the Minister must also lead the drive to open live markets to Egypt, Libya and Turkey.
Henry Burns said livestock farmers have real fears and concerns around the lack of competition and dominance in beef processing as well as rendering with the proposed sale of the Allen family 50% share of the Slaney/ICM business to ABP. This investment would give ABP effective control of up to 28% of the beef kill and three of the six rendering plants in the country. ICM has up to 40% of the lamb kill, and lamb processing also needs more competition.
While the investment will be subject to clearance by the Competition and Consumer Protection Commission (CPCC), the IFA is insisting that the Government makes a submission to the CCPC through the Minister for Agriculture on the importance of guaranteeing competition in processing and rendering for farmers. He said IFA has been in contact with the CCPC and will be making a submission on the matter.
On specifications, Henry Burns said Minister Coveney made it very clear to the factories at the last Beef Forum that there can be no dual base pricing for steers or heifers in individual processing plants by breed, age, weight or Quality Assurance status under the Quality Payment System (QPS). With some factories imposing price cuts based on carcase weight, Henry Burns said the Minister has to stand up to the factories and insist that they honour the Beef Forum and QPS agreements.
He said restrictions on carcase weight would seriously damage our important suckler cow herd and our best quality cattle. Carcase weights in Ireland are below levels in the UK, Italy, France and Germany. The Minister must immediately appoint Department Agricultural Officers (AO’s) to be present on the kill line and have responsibility for monitoring carcase trim and classification in the meat plants.
IFA is seeking additional direct payments to support the suckler cow herd, to reach €200 per cow/year. In addition he said the Beef Data and Genomics Programme (BDGP) must be available to all suckler farmers and requires greater flexibility on the six-year rule, reduced genotyping, accommodation of 3, 4 and 5 star animals and stocking rates.
IFA National Sheep Chairman John Lynskey said sheep farmers are equally concerned over competition and dominance in lamb processing with the ABP investment in Irish Country Meats (ICM). He added ICM currently has up to 40% of the lamb kill with their two plants in Camolin, Co Wexford and Navan, Co Meath.
On increased supports for the sheep sector, John Lynskey said IFA is seeking a targeted payment of €20 per ewe in order to maintain and support the national sheep flock. He said this is a key priority in the IFA submission to political parties and Dáil candidates for the 2016 General Election."
https://www.ifa.ie/markets-and-prices/farmers-should-resist-attempts-by-factories-to-talk-down-beef-prices-ifa/,2016-01-18,Farmers Should Resist Attempts by Factories to Talk Down Beef Prices – IFA,"IFA National Livestock Chairman Henry Burns said the factories are attempting to erode confidence in the beef trade by threatening price and weight cuts to try and force out scarce supplies of cattle.
He said the reality is cattle supplies are very tight and our main export market in the UK is very strong, despite the changes to sterling. “Across the weekend agents are cold calling on farmers looking for cattle and offering a base of €3.95/kg for steers and €4.05/kg for heifers.”
Henry Burns was very critical of commentators jumping on the factory bandwagon to talk down the beef trade and erode farmer confidence for 2016. He said the way the figures around the extra numbers for 2016 have been used and abused is incredible. “The reality is 50,000 to 70,000 additional cattle have been forecast. These extra numbers are exaggerated as carcase weights will revert to 2014 levels or 5kgs less than 2015 levels, which amounts to a reduction equivalent to 20,000 head. In addition supplies this spring and summer will be tighter than last year with any increase only coming in the last quarter. Numbers were forecasted to be tighter pre-Christmas and this scarcity may still transpire.”
Henry Burns also said there is a good possibility that the live export trade to Libya or Egypt will resume and this will also reduce numbers. He said IFA is working hard on this.
The IFA Livestock leader called on Minister Coveney to stand up to the factories and insist that they operate the QPS properly without any weight cuts. In addition, he called on the Minister to be much more pro-active on live exports in order to tackle the lack of competition in the beef trade.
Henry Burns also called on the Minister to make a submission to the Competition and Consumer Protection Commission on the ABP investment in Slaney and ICM and outline his views and those of the government on the lack of competition in the meat processing and rendering sectors. He said IFA lobbied 60 TDS and Senators on the issue in Dublin last week and the majority said they were very concerned or opposed to the deal."
https://www.ifa.ie/markets-and-prices/ifa-says-its-incredible-that-minister-coveney-believes-he-has-no-role-to-play-in-beef-price-competition/,2016-01-25,IFA Says It’s Incredible That Minister Coveney Believes He Has No Role to Play in Beef Price Competition,"IFA National Livestock Chairman Henry Burns said it is incredible that the Minister for Agriculture Simon Coveney believes he has no role to play and ‘cannot get involved in’ the proposed investment by ABP in Slaney Meats and the lack of competition in the beef sector. Henry Burns said the Competition and Consumer Protection Authority has told IFA that there is nothing stopping Minister Coveney from having a view on the proposed merger and making a submission to the Authority on the matter.
Henry Burns said IFA has called on Minister Coveney and the Government to make a submission to the CCPC on the investment, and particularly on the importance of protecting and guaranteeing competition in the processing and rendering sectors. The IFA Livestock Leader said cattle farmers cannot understand why the Minister is adopting such a detached policy on this critically important matter on competition.
Henry Burns called on Minister Coveney to take a real interest and address the lack of competition in the beef sector and the unacceptable price gap that has opened up between Irish and British cattle prices. He said Bord Bia has provided the figures which show that the average Irish/UK price gap for 2015 has widened to 82c/kg or €293 per head. This compares to an average of 27c/kg or €97 per head over the 10 years from 2004 to 2013.
Livestock farmers have real fears and concerns around competition and dominance in beef processing as well as rendering in the sale of the Allen family 50% share of the Slaney/ICM business to ABP. This investment would give ABP effective control on up to 29% of the beef kill and three of the six rendering plants in the country. Sheep farmers are equally concerned over competition and dominance in lamb processing with the ABP investment in Irish Country Meats (ICM). ICM currently has up to 40% of the lamb kill and lamb processing also needs more competition.
Henry Burns also called on Minister Coveney to be much more supportive of the live export trade and securing access to our nearest and highest priced market in Northern Ireland and Britain. The Minister must resolve the EU labelling issues that are being used by processors and retailers to impede the live export trade and deny price competition. The Minister must also lead the drive to open live markets to Egypt, Libya and Turkey."
https://www.ifa.ie/farm-sectors/ifa-says-prospects-for-live-export-trade-look-more-promising-in-2016/,2016-02-04,IFA Says Prospects for Live Export Trade Look More Promising in 2016,"Speaking at the Fier Agricola trade fair in Verona, Italy this week, IFA Director of Livestock Kevin Kinsella said the prospects for the live export trade look much more promising this year. He said Ireland has the potential to significantly grow live exports to the Italian market from a base of 25,000 head in 2015. In the past, Ireland exported up to 75,000 head to the Italian market.
At the Bord Bia stand at Fier Agricola, Kevin Kinsella said live exports look much more promising based on a number of factors including the continuing improvements in the quality and health status of our stock. “With Bord Bia, the Department of Agriculture and exporters, we visited a number of feedlots importing Irish cattle in Northern Italy this week. All of them clearly recognise the significant improvement in the quality and health status of Irish animals.”
“The recovery in the EU beef market, despite being slow, and lower grain prices should boost demand for live exports of weanlings into the more intensive beef feeding systems in Italy and Spain”.
In addition, Kevin Kinsella said the major reduction in milk replacer costs and higher prices in Holland for veal calves should strongly drive calf exports from Ireland this spring. “Veal prices are also going through a relatively positive period.”
Kevin Kinsella said a strong live export trade is essential for price competition and to maximise market outlets. He said, with Bord Bia forecasting 50,000 to 80,000 more cattle for sale in 2016, a vibrant live export trade was never more important.
On market access and outlets, Kevin Kinsella said Ireland needs to prioritise the live export trade and focus on removing the barriers restricting the trade to Northern Ireland and Britain as well as securing access to international markets like Turkey and Egypt. “It is not acceptable that retailers and processors are allowed to use the EU labelling rules to deny the free operation of the EU single market.”
The IFA Livestock Director said Ireland should have access to Turkey and Egypt like other EU countries which are exporting tens of thousands of cattle to these markets. He pointed out that last year France exported over 80,000 head to Turkey. “In the next few days, Egyptian vets will visit Ireland and hopefully progress can be made on access to this important market.”
Last year Irish livestock exports reached 177,431 head a reduction of 25% from 2014 levels."
https://www.ifa.ie/markets-and-prices/minister-has-to-address-fundamental-issues-on-price-and-weights/,2016-02-04,Minister Has to Address Fundamental Issues on Price and Weights,"IFA National Livestock Committee Chairman Henry Burns said IFA has always supported the producer group concept, but Minister Coveney has to address the fundamental issues on price and weights.
He said the way the meat factories are imposing weight limit and age penalties on our best farmers and quality stock is a complete breach of the outcomes agreed by Minister Coveney in the Beef Forum and a move to undermine the Quality Payment System. He said the factories have shown total disregard for the Minister for Agriculture as Chairman of the Forum.
The IFA Livestock leader said it is incredible that Minister Coveney has allowed the factories to blatantly ignore one of the key outcomes in the Forum which clearly states: ‘Processors agree that there will be no dual base pricing for steers and heifers in individual processing plants, by breed, age or weight or Quality Assurance status’.
He said some of the major processor groups which agreed this with the Minister and farmers are quoting farmers two different base prices for different weights of cattle.
Henry Burns said farmers fail to understand why Minister Coveney is so reluctant to call the factories to task on this and insist that they honour the agreed outcomes of the Forum. “Farmers are demanding to know why the Minister is so much on the side of the processor and so much offside with the farmer.”
He said the weight penalties imposed by the meat plants are extremely penal and unnecessary, and target our best farmers and best cattle. He said the suckler farmers being targeted by the factories with the penal weigh cuts are our most productive and best performing breeders with the best quality stock.
Henry Burns said IFA worked with the Quality Payment System so as quality breeders and livestock were properly rewarded through improved prices. The price differentials in the QPS grid were scientifically based on Teagasc research data and did not include weight or age limits. “The factories are now trying to tear up the QPS and impose weight limit price cuts which completely ignore the science. This is not acceptable and a complete breach of what was written down by Minister Coveney in the Beef Forum.” In addition, he said the in spec bonus under the QPS is very clear and does not involve any weight limits.
Henry Burns said the imposition of penal weight limit cuts will drive more and more of our quality cattle from the suckler herd towards live exports. He said some of our best stock is already exported live but the QPS, through rewarding quality, allowed Irish farmers compete for these animals over recent years. With the weight limit cuts this will no longer be the case and more quality cattle will be exported live. He said in Italy today top quality Irish weanlings are being finished to carcase weights of up to 470 kgs at top prices of €4.40/kg."
https://www.ifa.ie/farm-sectors/ifa-to-hold-rally-at-slaney-meats-to-highlight-competition-issues/,2016-02-05,IFA to Hold Rally at Slaney Meats to Highlight Competition Issues,"IFA National Livestock Chairman Henry Burns said IFA has called a Livestock Rally for Slaney Meats in Bunclody, Co Wexford for Sunday, Feb 7th at 2pm to highlight the price and competition issues in the beef sector, and around the proposed takeover of the company.
He said livestock farmers have real fears and concerns around competition and dominance in beef processing as well as rendering in the sale of the Allen family 50% share of the Slaney/ICM business to ABP. This investment would give ABP effective control on up to 29% of the beef kill and three of the six rendering plants in the country. Sheep farmers are equally concerned over competition and dominance in lamb processing with the ABP investment in Irish Country Meats (ICM). ICM currently has up to 40% of the lamb kill and lamb processing also needs more competition.
Henry Burns said the Competition and Consumer Protection Authority (CPCC) has told IFA that there is nothing stopping Minister Coveney from having a view on the proposed merger and making a submission to the Authority on the matter.
IFA has called on the Minister and the Government to make a submission to the CCPC on the investment, and particularly on the importance of protecting and guaranteeing competition in the processing and rendering sectors. The IFA Livestock leader said cattle farmers cannot understand why the Minister is adopting such a detached policy on this critically important competition issue.
Henry Burns called on Minister Coveney to take a real interest and address the lack of competition in the beef sector and the unacceptable price gap that has opened up between Irish and British cattle prices. He said Bord Bia has provided the figures which show that the average Irish/UK price gap for 2015 has widened to 82c/kg or €293 per head. This compares to an average of 27c/kg or €97 per head over the 10 years from 2004 to 2013.
Henry Burns also called on Minister Coveney to be much more supportive of the live export trade and securing access to our nearest and highest priced market in Northern Ireland and Britain. The Minister must resolve the EU labelling issues that are being used by processors and retailers to impede the live export trade and deny price competition. The Minister must also lead the drive to open live markets to Egypt, Libya and Turkey."
https://www.ifa.ie/farm-sectors/ifa-demands-action-from-minister-coveney-on-beef-at-slaney-rally/,2016-02-07,IFA Demands Action from Minister Coveney on Beef at Slaney Rally,"Speaking to a large crowd of farmers at the IFA Livestock Rally outside Slaney Meats in Bunclody Co Wexford today (Sunday), IFA National Livestock Chairman Henry Burns said Irish farmers are demanding a better price for their cattle and fair and open competition, which is being denied to them.
Henry Burns said farmers are demanding that the Minister for Agriculture Simon Coveney gets stuck in and tackles the lack of competition that has plagued the Irish beef sector for years. He said, ”Livestock farmers are very frustrated because they feel the Minister is clearly leaning towards the processors and not the farmer.”
The IFA Livestock leader said Minister Coveney must understand that a sustainable Irish beef sector has to be about delivering viable prices back to primary producers and not all about cheap raw material for processors and retailers.
He said livestock farmers have real fears and concerns around competition and dominance in beef processing as well as rendering in the sale of the Allen family 50% share of the Slaney/ICM business to ABP. This investment would give ABP effective control on up to 29% of the beef kill and three of the six rendering plants in the country.
Sheep farmers are equally concerned over competition and dominance in lamb processing with the ABP investment in Irish Country Meats (ICM). ICM currently has up to 40% of the lamb kill and lamb processing also needs more competition.
Henry Burns said the Competition and Consumer Protection Commission (CPCC) has told IFA that there is nothing stopping Minister Coveney from making a submission to the Authority on the proposed merger and in support of effective competition in the livestock sector.
IFA has called on the Minister and the Government to make a submission to the CCPC on the investment, and particularly on the importance of protecting and guaranteeing competition in the processing and rendering sectors.
The IFA Livestock leader said cattle farmers cannot understand why the Minister is saying he can do nothing on this and why he is adopting such a detached policy on this critically important competition issue.
Henry Burns called on Minister Coveney to take a real interest and address the lack of competition in the beef sector and the unacceptable price gap that has opened up between Irish and British cattle prices. He said Bord Bia has provided figures to the Minister which show that the average Irish/UK price gap for 2015 has widened to 82c/kg or €293 per head. This compares to an average of 27c/kg or €97 per head over the 10 years from 2004 to 2013 and proves the point on the lack of competition.
In addition, Henry Burns called on Minister Coveney to be much more supportive of the live export trade and securing access to our nearest and highest priced markets in Northern Ireland and Britain. “The Minister must resolve the EU labelling issues that are being used by processors and retailers to impede the live export trade and deny price competition. The Minister must also lead the drive to open live markets to Egypt, Libya and Turkey.”
The IFA Livestock leader said the way the meat factories are imposing weight limits and age penalties on our best farmers and quality stock is a complete breach of the outcomes agreed by Minister Coveney in the Beef Forum and a move to undermine the Quality Payment System. He said the factories have shown total disregard for both the Minister for Agriculture and the Beef Forum.
Henry Burns said it is incredible that Minister Coveney has allowed the factories to blatantly ignore one of the key outcomes in the Forum which clearly states: ‘Processors agree that there will be no dual base pricing for steers and heifers in individual processing plants, by breed, age or weight or Quality Assurance status’. He said some of the major processor groups which agreed this with the Minister and farmers are quoting farmers two different base prices for different weights of cattle.
“Weight penalties imposed by the meat plants are extremely penal and unnecessary, and target our best farmers and best cattle”. He said the suckler farmers being targeted by the factories with the weigh cuts are our most productive and best performing breeders with the best quality stock.
Henry Burns said IFA worked with the Quality Payment System so as quality breeders and livestock were properly rewarded through improved prices. The price differentials in the QPS grid were scientifically based on Teagasc research data and did not include weight or age limits. “The factories are now trying to tear up the QPS and impose weight limit price cuts which completely ignore the science. This is not acceptable and a complete breach of what was written down by Minister Coveney in the Beef Forum.” In addition, he said the in spec bonus under the QPS is very clear and does not involve any weight limits.
  NO FEE
Members of the IFA brave the conditions to listen to IFA National Chairman Jer Bergin during the protest at Slaney Meats factory in Wexford, as they demand action from Minister Coveney for better prices for their cattle and fair and open competition.
7/2/16
Picture: Finbarr O’Rourke
Picture: Finbarr O’Rourke
NO FEE
NO FEE
Picture: Finbarr O’Rourke
NO FEE
Members of the IFA brave the conditions to protest at Slaney Meats factory in Wexford as they demand action from Minister Coveney for better prices for their cattle and fair and open competition.
7/2/16
NO FEE
Members of the IFA brave the conditions to protest at Slaney Meats factory in Wexford as they demand action from Minister Coveney for better prices for their cattle and fair and open competition."
