Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Germany,DEU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,16.25372116,17.35283367,17.70888781,18.39304425,19.82139615,20.93833292,20.40666787,20.36923372,20.49055181,20.40209681,20.88500439,21.42782657,21.11906803,20.86442618,20.66315532,20.59250647,20.47531418,20.69251054,20.44344296,19.48108282,19.10031863,18.67694539,19.22112029,19.35181536,19.31403897,19.42415589,19.71255035,19.35486832,19.09815232,19.24670305,19.04451683,18.94892614,19.23157061,19.32563744,18.81738062,18.77590886,18.32777098,17.85505391,18.25555961,19.99169982,19.56321167,19.06992976,19.27687584,19.63092464,19.58902519,19.6917566,19.90120393,19.84044246,19.90480602,20.30302158,22.40717315,
Germany,DEU,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,4.11,,4.03,,4.121983,,4.225967,,4.2,,,
Germany,DEU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7695688,8426520,9252670,10943452,12479419,13598987,15009691,16644222,17183042.12,13296300.21,14674340,18323981,18449700,18932700,19866700,19238700,19420700,19718533,19706500,19596415,18028702,
Germany,DEU,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8902,8092,7717,9329,9763,15660,17740,16544,18376,19786,21641,25442,22225,23953,14926,12547,13495,13974,18031,12684,10093,10228,12066,12110,10440,13965,11173,9917,6694,5661,7480,4874,
Germany,DEU,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,21.7,21.7,22.1,22,22,21.8,21.9,21.6,21.2,21.2,21.3,21.4,21.5,21.5,,
Germany,DEU,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,,
Germany,DEU,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,88.2,93.9,98.1,98.4,98.3,98.4,100,100,100,100,100,100,100,100,100,,
Germany,DEU,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,,,,,,,,20978305885,25324286876,28008569252,27067792191,30386076499,35289365640,36680079557,38914425078,40427849046,40438074884,41762320856,42539484516,44574426203,49170940215,51108736444,52499450361,54784925070,60838620944,58415097427,75668000000,83040000000,79354000000,80904000000,91810000000,90980000000,91640000000,95560000000,1.0294E+11,1.09094E+11,96940000000,94768000000,95438000000,93025000000,95837000000,1.06427E+11,1.1633E+11,1.21709E+11,1.09633E+11,1.08354E+11,1.18461E+11,1.27212E+11,1.33138E+11,1.38557E+11,1.45945E+11,1.5593E+11,1.66444E+11,1.76271E+11,1.81821E+11,,
Germany,DEU,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,46.62376333,47.55634442,48.88615763,50.99087879,52.13579062,51.30136362,51.276958,51.50415762,53.93831192,54.94872987,55.04652083,54.70987342,52.19354839,52.15900684,53.0056829,53.61630168,54.68551958,52.87522219,,54.29151664,53.62197527,54.93347714,55.06536675,57.06300452,59.28743367,60.03723742,59.5299681,57.91110587,57.09206734,57.83980647,58.28706473,57.52881013,59.02136218,58.52291709,57.19581994,55.07786817,54.67297645,55.27682893,55.54441858,54.3104154,54.40819017,54.43928121,54.35228729,54.68485502,55.32069412,55.48981213,55.42291812,55.63076887,,
Germany,DEU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.04280853,,,93.68466949,,,97.03092957,,,,
Germany,DEU,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.004,,,,,42.6552,,,,,36.95714286,,,,,32.26,,,,,27.88066667,,,,,24.443,,,,
Germany,DEU,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.018836595,,,,,,,,,,4.041992392,,,,,,,,,,4.043249379,,,,,,,,,,,
Germany,DEU,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562.9,,,,,,,,,,5580.4,,,,,5443.2,,,6469.6,,5336,,,,,,,,,,,
Germany,DEU,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42320,39740,36520,37400,33890,33240,32090,31490,28680,30180,28270,25190,23150,21240,17670,15430,13890,12850,12660,11420,11960,11860,13190,12750,11950,12510,12230,12190,12160,,,
Germany,DEU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408043314,0.378890207,0.355944613,0.35714481,0.344397633,0.338107169,0.346798526,0.328672753,0.319313416,0.302582268,0.29286525,0.294066661,0.289671362,0.292893606,0.284051846,0.275578046,0.269415031,0.251807436,0.251307204,0.247954285,0.250400911,0.232670067,0.235934702,0.240349664,0.223015578,0.221173382,0.217759438,0.207831836,0.199236138,,,
Germany,DEU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.486350771,3.168752543,3.697964293,3.927370442,4.461686389,4.866989231,4.821397117,4.208309687,4.508169269,5.197223756,6.198531223,6.512444018,7.642700282,7.552977702,9.267474493,10.15021111,11.32201311,13.93800806,14.6992339,16.07855368,16.72707367,20.38328272,23.00045854,24.07254975,26.13009657,29.23177012,,,,,,
Germany,DEU,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Net official aid received (constant 2018 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,10495060000,10564960000,13172000000,18804000000,14821250000,14148550000,13701440000,14795290000,30886260000,26907560000,85608420000,1.51831E+11,4.24407E+11,3.45321E+11,3.48053E+11,5.42482E+11,4.37577E+11,4.30084E+11,5.29577E+11,6.03703E+11,5.80135E+11,1.4981E+11,9.88221E+11,1.46873E+12,1.30849E+12,1.82724E+12,1.30105E+12,8.71757E+11,1.01728E+12,1.1813E+12,1.28807E+12,1.95084E+12,3.25484E+12,4.18964E+12,1.78779E+12,1.49466E+12,1.5736E+12,1.24995E+12,1.31261E+12,1.26907E+12,1.44461E+12,1.12411E+12,1.5586E+12,1.61615E+12,1.35033E+12,1.81409E+12,
Germany,DEU,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,5526248184,6447050309,8084222376,9028328399,11343063973,16349314012,18605047062,23143346007,26847732617,31465144531,29497073667,30677717690,29253321331,28327890127,30038546006,38393586093,46131470395,47331790490,50137247467,61330285662,60034223995,64918557912,60673502335,61922712088,74365219803,75038830529,76874402497,81705790830,80232535647,81342926057,82875272450,99176552765,1.20193E+11,1.5192E+11,1.62683E+11,1.84645E+11,2.1444E+11,2.44342E+11,2.26698E+11,2.30931E+11,2.55812E+11,2.55914E+11,2.76806E+11,3.03309E+11,2.8088E+11,2.9316E+11,3.21568E+11,3.56848E+11,3.56156E+11,3.1869E+11,3.86709E+11
Germany,DEU,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,4790856397,6261345944,12809670197,19626181873,14912535989,16242129657,19227240726,24863255933,16515089758,9719209284,17232260580,26186535114,21425883965,22792126647,29901372196,56952949074,69869401193,78646645300,76952148277,71929019946,21628741488,30682674095,42810537764,53309048970,69334478191,76382263426,75497327978,79814569861,72239811974,59359061174,90625152440,1.34233E+11,1.47004E+11,1.8963E+11,1.95441E+11,2.02361E+11,2.76455E+11,2.73318E+11,1.9743E+11,2.13268E+11,2.26802E+11,2.56216E+11,2.70629E+11,2.91486E+11,2.75592E+11,2.79768E+11,2.88053E+11,2.63292E+11,2.41286E+11,2.18002E+11,2.28237E+11
Germany,DEU,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,0,0,0,0,0,0.52377299,0.526008512,0.542036033,0.540643802,0.869359407,0.803820686,0.726458741,0.8230842,0.940411043,1.050788554,1.223978605,1.257074976,1.450527908,1.233016226,0.964569614,2.389039751,2.636482282,2.887234505,2.658929351,2.771929117,3.388746381,3.744611843,3.673895781,4.500596277,3.625797107,3.785489417,3.730534766,3.929218038,4.646136809,4.888017327,5.40091405,6.246562356,5.810529682,6.409803917,6.061730769,6.750173784,6.334692551,6.32860561,6.951150917,6.639190135,6.372143491,5.631308372,5.941263791,6.01166972,8.339361437,
Germany,DEU,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384397498,,,2.208930475,,,,2.189614901,,,2.712373176,,,,,
Germany,DEU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,54.15496971,57.64284601,55.88232188,57.09033425,57.63464286,56.71539791,56.4313683,54.58204475,57.26101028,58.81607691,61.16323547,58.87070371,59.15881756,57.46990042,63.71782898,60.56640685,56.47663909,55.919499,55.33276208,54.07681758,55.56124438,56.29807359,51.29517115,52.4080629,54.89106026,56.83539008,54.45645271,55.91774283,57.31179481,52.14042295,56.57819706,57.56783401,64.84384858,64.99186047,61.83572994,58.65428631,60.24375277,59.47030965,60.90682731,60.97090141,56.1614383,57.44202654,55.02591865,57.52303895,52.8730291,50.34132955,59.32284051,55.67829801,68.28148928,66.07328601,59.57737132,57.16553843,56.07186449,58.80091939,55.29589458,53.53878107,48.38843376,45.06934669,,,
Germany,DEU,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.132636752,0.941534312,1.054312293,0.91282728,0.952682168,0.936992233,0.92945104,0.872014735,0.814409844,0.935301443,0.953693983,0.820410951,0.717835762,0.793937513,0.818344947,0.786760576,1.123905474,0.906473759,0.871503505,,,
Germany,DEU,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,2.574466216,2.26913346,2.092935399,1.967505313,2.064787339,2.290418323,1.796793567,1.466599237,1.105394324,0.920772349,0.868014964,0.780487805,0.73200488,0.648063208,0.680493274,0.641616251,0.599619227,0.712620684,0.708263779,0.689761418,0.61236768,0.83944446,0.743671873,0.800998813,0.843856297,0.968936601,0.940213102,0.873841253,0.762916899,0.691347986,0.620567617,0.580129529,0.651300368,0.765277138,0.736143566,0.84853369,0.803211626,0.712747373,0.555549419,0.494114572,0.48114498,0.506220703,0.519636515,0.517602002,0.633685641,0.733378813,0.886269396,0.912360165,0.988505813,1.185284497,1.156851864,1.184631548,1.123317665,0.998241811,0.94415676,0.999700524,0.998668754,1.049384546,1.146040816,1.075174285,1.047966275,
Germany,DEU,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.36440751,104.8744693,123.9185568,136.3576388,139.9312517,146.2550462,163.4242305,179.2719188,168.7438343,166.2749349,183.1294116,174.974353,181.5453259,184.5194647,159.5194059,159.549808,167.7456078,179.2933946,175.7743897,180.4927516,
Germany,DEU,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.918805553,0.92813821,0.964052288,0.903335392,0.826785104,0.684306569,0.743596805,0.764098763,0.748916043,0.661170192,0.631030683,0.596016863,0.651343179,0.677545029,0.587658876,0.551278954,0.542337497,0.492723042,0.476518883,0.443166674,0.410498375,0.507181822,0.552319407,0.59637467,0.679255642,0.734830128,0.858680234,0.999535731,0.946007975,1.000378094,1.089749635,1.095154094,1.186628294,3.572955337,3.900843798,3.894579195,3.999267847,4.108207505,3.721190008,3.827975214,4.441050484,4.502765632,4.49358959,4.663407654,4.911431794,5.61647896,6.25854152,5.990003512,6.901176769,5.862710142,6.156448069,6.801905468,7.035041515,7.269002683,6.928548473,5.701883538,5.38150691,5.635050534,5.922217062,5.360006372,4.624824944,
Germany,DEU,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.06424,25.49622,14.68104,13.51651,14.40344,14.08887,14.54027,8.469366,4.157885,4.070841,6.359293,20.64743,4.211875,4.699732,3.754065,3.298512,4.955564,3.719069,3.594573,3.340821,3.148012,3.740263,3.37444,3.211788,3.399374,3.183203,3.04756,3.011401,2.134678,2.990922,3.064476,3.085244,26.65311,
Germany,DEU,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.759684,15.07648,0.787311,0.0667286,0.1832033,0.2807202,0.0974516,0.5921111,0.1394267,0.051728,0.058241,0.5613399,0.0238103,0.0314631,0.0221464,0.0221608,0.0332102,0.0263987,0.0168722,0.0326924,0.0153897,0.0169075,0.0315754,0.0290764,0.0276383,0.0258398,0.0332365,0.0318467,0.0401865,0.0359399,0.0282821,0.0663787,0.2467956,
Germany,DEU,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55800000,69200000,78100000,80507000,81551000,80393000,85345000,84859000,86622000,81801000,82099000,86201000,85547000,85872000,84692000,82729000,87459000,83008000,83737000,90966000,92402000,108542000,99533000,,
Germany,DEU,"Population, male",SP.POP.TOTL.MA.IN,33879221,34206921,34591820,35005095,35376761,35757487,36121363,36339621,36544533,36871997,37027361,37123761,37325745,37464722,37500050,37382256,37246626,37189256,37184524,37226618,37326011,37399862,37377800,37295433,37191700,37147931,37220887,37347792,37570524,37936022,38328461,38660351,38996611,39287590,39455403,39604081,39753514,39847178,39888792,39948950,40035264,40132580,40228292,40277330,40294422,40296958,40276858,40248412,40197358,40120856,40084439,39371978,39469223,39601642,39795381,40175001,40540539,40737032,40905408,41039660,41107914,
Germany,DEU,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.739164151,3.804811974,3.868966181,3.941021839,4.031659273,4.144586903,4.205684992,4.285870699,4.382444171,4.489604345,4.603943479,4.668847924,4.740376865,4.824306557,4.927173636,5.050707866,5.151865769,5.257371838,5.368173204,5.483974577,5.598769034,5.64364236,5.714420989,5.762008273,5.708351074,5.514465454,5.125176082,4.592713459,4.045003528,3.673378801,3.580876329,3.700455734,4.063211787,4.536843735,4.938371773,5.170715029,5.257652439,5.22315561,5.116514179,5.006371419,4.929752069,4.820337608,4.716589132,4.650897541,4.67368637,4.811095656,5.040674771,5.39133227,5.783121885,6.095078432,6.254043644,6.233395022,6.081698586,5.84922812,5.614090152,5.423455835,5.205764806,5.026206156,4.892468697,4.820465426,4.82134007,
Germany,DEU,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,7.496730513,7.004696265,6.329836459,5.616718889,5.085518173,4.860849795,4.897874394,5.248888329,5.774070787,6.244391427,6.519105082,6.619197404,6.550603285,6.367919137,6.169236218,6.018481134,5.907493947,5.793375932,5.714424824,5.7242884,5.851273325,6.077265743,6.444283804,6.86700812,7.206047233,7.374156299,7.366645499,7.19952572,6.924890501,6.63531667,6.39248808,6.167855433,5.97441385,5.82721845,5.741871294,5.728441507,5.80311377,5.956747042,6.164051946,6.383956182,6.589262989,6.771023067,6.931058113,7.078464458,7.233411703,7.407630539,7.606305482,7.818992385,8.027311585,8.20225443,8.321586679,8.369495131,8.373292251,8.315503022,8.171842976,7.932844331,7.61207039,7.197480366,6.7493957,6.3583169,6.080088588,
Germany,DEU,"Population ages 15-64, female",SP.POP.1564.FE.IN,26327258,26269612,26188105,26092644,25980078,25916696,25860149,25758449,25695199,25747630,25703575,25636007,25692729,25745374,25749651,25662847,25609772,25582869,25606572,25734353,25995392,26233384,26508237,26771860,26943656,27021491,27047733,26998301,26940467,26977873,27073148,27143532,27259936,27380170,27434727,27487261,27545007,27567819,27554038,27544726,27537944,27501539,27459950,27383094,27287253,27192234,27079250,26969071,26852415,26730356,26645010,26124724,26161617,26223045,26301014,26460588,26593968,26580724,26523703,26436979,26311532,
Germany,DEU,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.3,17.9,17.8,18.1,18,17.4,17.2,16.5,15.7,14.7,13.4,12.9,11.5,10.3,10.2,9.9,10.2,10.3,10.4,10.5,11.1,11,11,10.6,10.4,10.5,10.9,11.2,11.4,11.2,11.4,10.4,10,9.8,9.5,9.4,9.7,9.9,9.6,9.4,9.3,8.9,8.7,8.6,8.6,8.3,8.2,8.3,8.3,8.1,8.3,8.3,8.4,8.5,8.8,9,9.6,9.5,9.5,9.4,9.3,
Germany,DEU,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.03000021,4.260000229,4.130000114,4.260000229,4.96999979,5.400000095,5.510000229,4.789999962,3.819999933,3.309999943,3.390000105,3.019999981,2.369999886,2.309999943,2.349999905,2.470000029,2.319999933,2.190000057,1.980000019,1.870000005,1.809999943,2.569999933,
Germany,DEU,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.24000168,59.45999908,60.22000122,60.22000122,62.24000168,62.22000122,,59.02000046,58.74000168,58.56999969,58.90000153,58.49000168,58.02999878,59.04999924,59.63000107,59.74000168,59.40000153,59.33000183,59.22000122,59.63000107,59.31999969,59.72999954,60.43999863,60.04999924,60.97000122,60.70000076,60.40999985,60.65999985,60.36000061,
Germany,DEU,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,82.37,81.29,80.49,80.46,79.89,79.57,79.69,79.62,79.71,79.42,79.31,79.25,79.56,79.51,80.85,81.34,81.9,82.08,82.24,82.46,82.78,82.64,82.63,82.45,82.07,82.1,82.22,82.74,83.3,,
Germany,DEU,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.170000076,5.269999981,5.379999995,5.370000243,5.599999785,5.589999914,5.830000162,5.890000105,5.689999878,5.839999974,6.119999886,6.130000234,6.370000124,6.899999976,7.450000167,7.25999999,7.150000095,6.890000045,6.759999871,6.709999859,6.890000165,6.820000231,6.479999989,6.320000112,6.130000025,5.990000129,5.840000033,5.650000185,5.350000173,,
Germany,DEU,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.11000061,54.81800079,51.9109993,49.99900055,48.03900146,45.54600143,44.38800049,45.11700058,46.26900101,46.11199951,46.49000168,45.39099884,44.04100037,41.32099915,41.9070015,43.50299835,45.39500046,46.65100098,45.94499969,46.24900055,47.9469986,46.62900162,46.88100052,46.07099915,45.31999969,45.77199936,46.5019989,47.19100189,48.49700165,48.17499924,
Germany,DEU,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63738336,10.93886839,9.01,7.763438306,7.317238139,8.558626223,7.569134235,7.305925339,7.637957,7.474371,
Germany,DEU,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,,,
Germany,DEU,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.44779,2203.474788,2313.851453,2405.776045,2410.39302,2480.089469,2611.027194,2736.738263,2913.644897,3128.608739,3273.120901,3460.06342,3554.645149,3787.764618,4001.684893,4122.767362,4400.764162,4685.21513,5041.900003,5237.684084,,
Germany,DEU,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,0.7,,,,,
Germany,DEU,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.3,,
Germany,DEU,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Germany,DEU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,10.5,,,,,,,,,,11.30000019,,,,,,,,,,11.5,,,,,11,,,,,10.39999962,10.10000038,9.899999619,9.699999809,9.699999809,9.699999809,9.600000382,9.399999619,9.300000191,9.199999809,9.12,9.01,8.87,8.74,8.58,8.47,8.3,8.24,8.21,8.24,8.25,8.38,8.34,8.28,8.23,8.13,8.06,8,,,,
Germany,DEU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82377818,99.82377579,99.82377579,99.82377579,99.83506134,99.84634449,99.85762525,99.8689132,99.88019395,99.89147711,99.90276026,99.91404342,99.92532657,99.93661213,99.94789288,99.95917842,99.97045681,99.98173998,99.99302315,99.9930255,99.99302783,
